	1		the boy is here .
	1		the boy has n't been there .
	1		the boy likes to read .
	1		the boy knows where to go .
	1		the boy seems nice .
	1		the boy is walking .
	1		the boy sleeps here .
	1		the boy has to go .
	1		the boy has the flu .
	1		the boy feels great .
	1		the boy is n't going to come .
	0		the boy are here .
	0		the boy have n't been there .
	0		the boy like to read .
	0		the boy know where to go .
	0		the boy seem nice .
	0		the boy sleep here .
	0		the boy have a problem .
	0		the boy have to go .
	0		the boy get it .
	0		the boy have the flu .
	0		the boy feel great .
	0		the boy are n't going to come .
	1		she is here .
	1		she has n't been there .
	1		she knows where to go .
	1		she seems nice .
	1		she sleeps here .
	1		she has a problem .
	1		she has to go .
	1		she gets it .
	1		she has the flu .
	1		she feels great .
	0		she have n't been there .
	0		she like to read .
	0		she know where to go .
	0		she seem nice .
	0		she are walking .
	0		she sleep here .
	0		she have a problem .
	0		she have to go .
	0		she get it .
	0		she have the flu .
	0		she feel great .
	0		she are n't going to come .
	1		he is here .
	1		he knows where to go .
	1		he seems nice .
	1		he is walking .
	1		he sleeps here .
	1		he has a problem .
	1		he has to go .
	1		he gets it .
	1		he has the flu .
	1		he feels great .
	1		he is n't going to come .
	0		he are here .
	0		he like to read .
	0		he seem nice .
	0		he are walking .
	0		he sleep here .
	0		he have to go .
	0		he get it .
	0		he have the flu .
	0		he feel great .
	0		he are n't going to come .
	1		my friend is here .
	1		my friend has n't been there .
	1		my friend likes to read .
	1		my friend seems nice .
	1		my friend is walking .
	1		my friend sleeps here .
	1		my friend has a problem .
	1		my friend has to go .
	1		my friend gets it .
	1		my friend has the flu .
	1		my friend feels great .
	1		my friend is n't going to come .
	0		my friend are here .
	0		my friend have n't been there .
	0		my friend know where to go .
	0		my friend seem nice .
	0		my friend are walking .
	0		my friend sleep here .
	0		my friend have a problem .
	0		my friend have to go .
	0		my friend get it .
	0		my friend have the flu .
	0		my friend feel great .
	1		that guy is here .
	1		that guy has n't been there .
	1		that guy likes to read .
	1		that guy knows where to go .
	1		that guy seems nice .
	1		that guy sleeps here .
	1		that guy has to go .
	1		that guy gets it .
	1		that guy has the flu .
	1		that guy feels great .
	1		that guy is n't going to come .
	0		that guy are here .
	0		that guy like to read .
	0		that guy know where to go .
	0		that guy seem nice .
	0		that guy are walking .
	0		that guy have a problem .
	0		that guy have the flu .
	0		that guy feel great .
	0		that guy are n't going to come .
	1		the dancer has n't been there .
	1		the dancer likes to read .
	1		the dancer knows where to go .
	1		the dancer seems nice .
	1		the dancer is walking .
	1		the dancer sleeps here .
	1		the dancer has a problem .
	1		the dancer gets it .
	1		the dancer has the flu .
	1		the dancer feels great .
	1		the dancer is n't going to come .
	0		the dancer are here .
	0		the dancer have n't been there .
	0		the dancer like to read .
	0		the dancer are walking .
	0		the dancer sleep here .
	0		the dancer have a problem .
	0		the dancer have to go .
	0		the dancer get it .
	0		the dancer have the flu .
	0		the dancer feel great .
	0		the dancer are n't going to come .
	1		everyone is here .
	1		everyone has n't been there .
	1		everyone likes to read .
	1		everyone knows where to go .
	1		everyone seems nice .
	1		everyone is walking .
	1		everyone sleeps here .
	1		everyone has a problem .
	1		everyone has to go .
	1		everyone has the flu .
	0		everyone are here .
	0		everyone have n't been there .
	0		everyone like to read .
